,Precipitation (mm/d),Evaporation (mm/d),Water table depth (m BGL),VWC (2cm),VWC (5cm),VWC (10cm),VWC (20cm),VWC (50cm),VWC (100cm),Soil temperature (deg C),Air temperature (deg C)
2002-8-16,5,2.4739,6.8609,0.13803,0.092998,0.0836,0.081348,0.069569,0.05032,13.454,10.223
2002-8-17,0,1.7859,6.8619,0.13224,0.097557,0.084861,0.081252,0.069735,0.050602,12.79,10.636
2002-8-18,3,2.0913,6.8629,0.13098,0.098405,0.086665,0.0813,0.069938,0.050893,11.932,11.005
2002-8-19,1,2.0888,6.8639,0.12754,0.097343,0.087749,0.081486,0.070289,0.051453,12.06,13.569
2002-8-20,0,2.1945,6.8648,0.12111,0.09491,0.087938,0.081449,0.07062,0.051919,12.203,12.136
2002-8-21,0,2.4104,6.8658,0.1151,0.091963,0.088058,0.081415,0.070881,0.052253,12.572,15.714
2002-8-22,1,2.7071,6.8668,0.10653,0.087614,0.086966,0.081245,0.070986,0.052555,13.647,20.471
2002-8-23,0,2.2497,6.8678,0.096701,0.083329,0.085395,0.08076,0.071045,0.05265,14.455,21.383
2002-8-24,0,2.3641,6.8688,0.087303,0.079714,0.084432,0.080263,0.070834,0.052544,14.94,23.97
2002-8-25,0,1.2756,6.8698,0.078343,0.076393,0.0832,0.079697,0.07073,0.052348,15.126,20.004
2002-8-26,0,1.4299,6.8708,0.071597,0.074046,0.082927,0.079328,0.07052,0.052115,14.985,18.771
2002-8-27,0,1.5171,6.8718,0.065207,0.07143,0.082471,0.079014,0.070482,0.051986,14.906,20.124
2002-8-28,0,2.2555,6.8728,0.059889,0.067817,0.081304,0.078576,0.070414,0.051913,15.488,22.458
2002-8-29,0,1.9488,6.8738,0.057596,0.064763,0.080257,0.078047,0.070332,0.051543,15.664,21.75
2002-8-30,4,1.6877,6.8747,0.05634,0.062365,0.07924,0.077708,0.070145,0.051282,15.846,19.069
2002-8-31,0,0.92807,6.8757,0.056609,0.061299,0.078493,0.077178,0.06997,0.051116,15.743,16.475
2002-9-1,55,0.62693,6.8767,0.09536,0.079407,0.081985,0.082603,0.070069,0.050943,13.872,12.481
2002-9-2,12,2.8756,6.8777,0.14126,0.10734,0.11464,0.11205,0.10802,0.071326,13.625,12.674
2002-9-3,1,1.0885,6.8787,0.12189,0.093782,0.099849,0.10146,0.12176,0.10757,13.167,11.926
2002-9-4,3,0.51788,6.8797,0.12045,0.089431,0.09071,0.091239,0.11108,0.10694,12.941,11.299
2002-9-5,0,1.3316,6.8807,0.11771,0.086826,0.085824,0.08556,0.10288,0.099781,13.004,11.841
2002-9-6,1,1.1432,6.8817,0.11411,0.085184,0.083218,0.081974,0.096411,0.093477,12.804,11.035
2002-9-7,12,0.43319,6.8827,0.12366,0.086834,0.081678,0.079583,0.091308,0.088218,12.466,10.505
2002-9-8,1,2.0922,6.8837,0.14066,0.10865,0.081488,0.077989,0.087352,0.08386,12.518,12.276
2002-9-9,0,1.4074,6.8847,0.12881,0.10649,0.084306,0.07686,0.084441,0.080149,12.278,14.107
2002-9-10,0,1.8184,6.8857,0.12122,0.10064,0.087222,0.076486,0.082172,0.076991,12.29,16.123
2002-9-11,0,1.5011,6.8866,0.11465,0.09544,0.087649,0.076738,0.08113,0.074359,12.484,15.444
2002-9-12,0,1.5355,6.8876,0.10919,0.092241,0.087546,0.07712,0.08087,0.072319,12.013,13.24
2002-9-13,1,0.80083,6.8886,0.10547,0.089602,0.086782,0.077501,0.081116,0.070823,11.665,9.0638
2002-9-14,0,1.9224,6.8896,0.10341,0.088461,0.086767,0.07787,0.081405,0.070061,10.969,11.238
2002-9-15,0,2.0472,6.8906,0.096235,0.084926,0.084946,0.077762,0.081633,0.069663,11.601,15.1
2002-9-16,0,1.0043,6.8916,0.090417,0.082442,0.08338,0.077367,0.081581,0.069348,11.57,14.235
2002-9-17,0,0.88695,6.8926,0.085647,0.079022,0.081019,0.076804,0.081294,0.069046,12.425,13.46
2002-9-18,0,1.6554,6.8936,0.082616,0.07776,0.079815,0.075975,0.080742,0.068679,11.868,12.835
2002-9-19,3,1.5932,6.8946,0.079235,0.076866,0.079584,0.075275,0.079956,0.068214,11.253,12.542
2002-9-20,2,1.3687,6.8956,0.087335,0.077026,0.078928,0.074562,0.079128,0.067775,11.034,6.9605
2002-9-21,4,1.5295,6.8965,0.099902,0.077971,0.079734,0.07425,0.078343,0.067352,9.8748,4.5365
2002-9-22,0,0.9548,6.8975,0.11038,0.079423,0.081125,0.074302,0.077709,0.067043,8.5851,2.7258
2002-9-23,0,1.3847,6.8985,0.10902,0.079573,0.081852,0.074551,0.077196,0.066765,8.1089,3.658
2002-9-24,0,0.65952,6.8995,0.10738,0.079827,0.082386,0.074738,0.076746,0.06653,7.3293,0.62435
2002-9-25,0,0.65376,6.9005,0.10749,0.081217,0.083908,0.075172,0.076449,0.066267,6.073,0.057491
2002-9-26,0,0.45414,6.9015,0.10684,0.081773,0.084856,0.075588,0.076316,0.066164,5.4063,-0.35066
2002-9-27,0,0.43086,6.9025,0.10643,0.082255,0.085542,0.076008,0.076149,0.066099,4.8289,-0.19165
2002-9-28,0,0.6873,6.9035,0.10533,0.08198,0.085871,0.076418,0.076114,0.065953,4.8659,5.562
2002-9-29,1,0.72763,6.9045,0.10053,0.077798,0.08323,0.076287,0.075981,0.065913,7.2097,10.815
2002-9-30,4,0.95736,6.9055,0.10178,0.076752,0.081607,0.075546,0.075562,0.065357,7.3055,4.0879
2002-10-1,0,0.81084,6.9065,0.11574,0.078231,0.082635,0.075386,0.075078,0.06478,6.0579,0.74422
2002-10-2,0,1.2278,6.9074,0.11505,0.078758,0.083671,0.075531,0.074716,0.064329,5.5495,5.0891
2002-10-3,0,0.59914,6.9084,0.11157,0.076881,0.08267,0.075498,0.074527,0.063961,6.3455,5.3441
2002-10-4,0,0.56506,6.9094,0.11163,0.078239,0.083546,0.075507,0.074301,0.063584,5.0647,-0.65925
2002-10-5,3,0.35421,6.9104,0.11141,0.078966,0.084637,0.075886,0.074203,0.06336,4.4772,-1.0729
2002-10-6,1,0.94005,6.9114,0.11096,0.079142,0.084825,0.076121,0.074182,0.06315,4.3255,-1.5434
2002-10-7,0,0.39846,6.9124,0.11584,0.079213,0.085113,0.07635,0.074165,0.063032,4.2454,1.3644
2002-10-8,0,0.79929,6.9134,0.12279,0.079368,0.085311,0.076536,0.074185,0.063,3.9527,2.9015
2002-10-9,1,0.93743,6.9144,0.12064,0.077796,0.084594,0.076577,0.074185,0.062896,4.7801,7.7262
2002-10-10,0,0.54851,6.9154,0.11895,0.076923,0.083774,0.076298,0.074065,0.062664,5.0291,4.799
2002-10-11,0,0.58365,6.9164,0.11977,0.076976,0.083369,0.076085,0.073846,0.062298,4.8982,0.012877
2002-10-12,1.0282,0.69362,6.9173,0.12324,0.079363,0.085099,0.07629,0.073781,0.062066,3.2873,-5.3242
2002-10-13,1,0.35046,6.9183,0.12384,0.08067,0.086468,0.076873,0.073753,0.061981,2.5857,-1.8686
2002-10-14,0,0.31393,6.9193,0.12428,0.080569,0.086569,0.077285,0.07397,0.061985,2.8051,-0.52729
2002-10-15,0,0.45624,6.9203,0.12728,0.0816,0.087228,0.077537,0.074201,0.0621,2.0226,-5.3887
2002-10-16,0,0.21175,6.9213,0.12707,0.082455,0.088124,0.078038,0.0743,0.062202,1.5939,-4.5958
2002-10-17,5.0409,0.17637,6.9223,0.12502,0.083018,0.088605,0.078406,0.074488,0.062387,1.2872,-8.2305
2002-10-18,1.0145,0.56758,6.9233,0.12452,0.08325,0.08895,0.078749,0.074702,0.062533,1.2097,-6.1661
2002-10-19,0,0.60005,6.9243,0.12474,0.083251,0.088932,0.07897,0.074918,0.06267,1.2832,-4.7442
2002-10-20,0,0.30697,6.9253,0.12381,0.083337,0.088953,0.079149,0.075038,0.062818,1.2279,-4.7252
2002-10-21,0,0.13091,6.9263,0.12296,0.083549,0.089013,0.079268,0.075168,0.062883,1.153,-3.9849
2002-10-22,0,0.18772,6.9272,0.12248,0.083619,0.089069,0.079384,0.075267,0.062898,1.1436,-3.25
2002-10-23,0,0.10435,6.9282,0.12092,0.083803,0.0892,0.079484,0.075369,0.062903,1.0004,-5.4673
2002-10-24,0,0.11511,6.9292,0.11979,0.084083,0.089334,0.079568,0.075465,0.062963,0.87846,-3.1696
2002-10-25,2.013,0.16454,6.9302,0.12097,0.084102,0.08928,0.079634,0.075568,0.062969,0.96666,-1.7624
2002-10-26,1.0089,0.26771,6.9312,0.12109,0.084031,0.089156,0.079701,0.075651,0.062998,1.024,-5.6649
2002-10-27,0,0.086241,6.9322,0.12036,0.084054,0.089182,0.079731,0.075683,0.062967,0.96498,-7.2309
2002-10-28,2.0248,0.38664,6.9332,0.11951,0.084266,0.089233,0.079788,0.075732,0.062932,0.89856,-8.0706
2002-10-29,1.0002,0.3825,6.9342,0.11884,0.084317,0.089234,0.079847,0.075771,0.062918,0.85653,-8.219
2002-10-30,0,0.40782,6.9352,0.11725,0.084455,0.089351,0.079918,0.075782,0.062868,0.73907,-8.1045
2002-10-31,0,0.12576,6.9362,0.11573,0.084702,0.089498,0.080016,0.075783,0.062898,0.62285,-6.0036
2002-11-1,0,0.1247,6.9372,0.11468,0.084883,0.089588,0.08012,0.075901,0.062885,0.55048,-2.7427
2002-11-2,0,0.088597,6.9382,0.11448,0.084883,0.089581,0.080219,0.0759,0.062913,0.54992,-5.1397
2002-11-3,0,0.11071,6.9391,0.11452,0.08485,0.089552,0.080282,0.075953,0.062902,0.55946,-3.1724
2002-11-4,0,0.067201,6.9401,0.11493,0.084781,0.089468,0.080318,0.075964,0.0629,0.58437,-3.2425
2002-11-5,0,0.13487,6.9411,0.11461,0.084734,0.089433,0.080316,0.075999,0.062863,0.58933,-4.0557
2002-11-6,0,0.14388,6.9421,0.11356,0.084906,0.08955,0.080351,0.075986,0.062783,0.48572,-11.37
2002-11-7,0,0.099286,6.9431,0.11454,0.08503,0.089634,0.080434,0.075998,0.062786,0.3972,-7.6069
2002-11-8,0,0.10123,6.9441,0.11887,0.085269,0.089819,0.080519,0.076,0.062818,0.19234,-13.398
2002-11-9,0,0.12342,6.9451,0.11569,0.085296,0.089966,0.080649,0.076,0.062782,-0.022406,-11.292
2002-11-10,1,0.24722,6.9461,0.11194,0.084928,0.090089,0.080768,0.076104,0.062787,-0.092635,-10.355
2002-11-11,0,0.15806,6.9471,0.10955,0.083984,0.090249,0.080815,0.07615,0.062864,-0.23616,-11.998
2002-11-12,1.0327,0.11764,6.9481,0.10703,0.082428,0.090352,0.080903,0.076198,0.062885,-0.42,-13.01
2002-11-13,0,0.099634,6.949,0.10118,0.079751,0.090634,0.08102,0.076251,0.062966,-0.72921,-14.611
2002-11-14,0,0.14321,6.95,0.089447,0.074338,0.090907,0.081151,0.076297,0.062967,-1.0198,-12.958
2002-11-15,0,0.12653,6.951,0.079394,0.065856,0.091217,0.081269,0.076354,0.063051,-1.3402,-12.243
2002-11-16,0,0.184,6.952,0.077532,0.056109,0.091145,0.081433,0.076451,0.063103,-0.90927,-4.6595
2002-11-17,0,0.12597,6.953,0.078505,0.053849,0.090933,0.081483,0.076553,0.063198,-0.6364,-1.5851
2002-11-18,1.0144,0.13141,6.954,0.080047,0.054106,0.090649,0.081483,0.076634,0.063217,-0.4018,-0.47066
2002-11-19,0,0.17509,6.955,0.081459,0.056015,0.090547,0.081513,0.076632,0.063233,-0.3637,-1.7375
2002-11-20,1.0235,0.1277,6.956,0.083644,0.0578,0.090384,0.081437,0.076633,0.063164,-0.20844,1.111
2002-11-21,0,0.21235,6.957,0.087007,0.061488,0.090362,0.081532,0.076616,0.063186,-0.17394,-1.141
2002-11-22,1.1492,0.52115,6.958,0.087833,0.064356,0.090299,0.081485,0.076602,0.063116,-0.23193,-1.8149
2002-11-23,0,0.12772,6.9589,0.087151,0.065866,0.09032,0.081435,0.076548,0.063081,-0.54643,-12.708
2002-11-24,0,0.19827,6.9599,0.078369,0.060576,0.090758,0.081448,0.076585,0.063052,-1.4867,-14.99
2002-11-25,0,0.093014,6.9609,0.075572,0.05541,0.09076,0.081568,0.076583,0.063002,-1.4914,-11.661
2002-11-26,0,0.12653,6.9619,0.074431,0.052268,0.090189,0.08165,0.076618,0.063034,-1.6285,-8.3214
2002-11-27,0,0.11038,6.9629,0.07383,0.048306,0.08922,0.081668,0.076647,0.063065,-1.6224,-6.2871
2002-11-28,1.0809,0.53485,6.9639,0.073869,0.044933,0.087747,0.081753,0.076667,0.063086,-1.0408,4.4455
2002-11-29,0,0.38487,6.9649,0.075324,0.044707,0.086841,0.081782,0.076684,0.063081,-0.73078,-6.8594
2002-11-30,0,0.036623,6.9659,0.073572,0.045981,0.086995,0.081768,0.0767,0.063082,-1.5013,-5.3876
2002-12-1,2.061,0.12634,6.9669,0.073306,0.045644,0.086206,0.081813,0.076751,0.063067,-1.7251,-13.266
2002-12-2,0,0.052857,6.9679,0.072286,0.046316,0.085184,0.081852,0.076735,0.063116,-2.4952,-20.202
2002-12-3,0,0.054036,6.9704,0.071201,0.047821,0.083346,0.08187,0.076814,0.063137,-4.0146,-22.229
2002-12-4,1.0173,0.065339,6.9698,0.070972,0.047688,0.079093,0.082116,0.07687,0.063233,-4.5014,-14.841
2002-12-5,0,0.09593,6.9708,0.07015,0.045494,0.074987,0.082186,0.077003,0.063368,-3.6191,-10.402
2002-12-6,0,0.13979,6.9718,0.069933,0.044667,0.07326,0.08211,0.077169,0.063484,-3.3153,-9.0838
2002-12-7,0,0.073595,6.9728,0.070502,0.045578,0.071255,0.08166,0.077282,0.0636,-3.9139,-16.685
2002-12-8,0,0.077043,6.9738,0.071638,0.047056,0.06912,0.081091,0.077319,0.063686,-4.8227,-12.13
2002-12-9,0,0.071418,6.9748,0.07061,0.044987,0.06347,0.079829,0.077416,0.063799,-3.8658,-2.8064
2002-12-10,0,0.14893,6.9758,0.070078,0.043573,0.060365,0.077883,0.077484,0.063955,-3.2405,-2.0901
2002-12-11,2,0.12292,6.9768,0.0696,0.0423,0.059458,0.076119,0.077516,0.06405,-2.5651,-3.3179
