 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4.11.2021    Time:  22: 5:27
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    1708.0000  0.00000E+00  0.00000E+00 -0.11642E-08  0.00000E+00 -0.12724E-02 -0.16511E+01  0.00000E+00 -0.16511E+01  0.00000E+00 -0.16284E+01 -0.30515E+01  0.00000E+00 -0.34437E+01  0.00000E+00  0.00000E+00  0.43312E+00  0.00000E+00  0.50254E-06   2080  0.00000E+00      0.000
    1709.0000  0.00000E+00  0.00000E+00 -0.12224E-08  0.00000E+00 -0.13793E-02 -0.16511E+01  0.00000E+00 -0.16511E+01  0.00000E+00 -0.16297E+01 -0.31850E+01  0.00000E+00 -0.33588E+01  0.00000E+00  0.00000E+00  0.43174E+00  0.00000E+00  0.50254E-06   2081  0.00000E+00      0.000
    1710.0000  0.00000E+00  0.00000E+00  0.81491E-09  0.00000E+00 -0.14559E-02 -0.16511E+01  0.00000E+00 -0.16511E+01  0.00000E+00 -0.16312E+01 -0.33024E+01  0.00000E+00 -0.32932E+01  0.00000E+00  0.00000E+00  0.43029E+00  0.00000E+00  0.50335E-06   2082  0.00000E+00      0.000
    1710.5000 -0.27000E-01  0.00000E+00 -0.27000E-01  0.00000E+00 -0.14862E-02 -0.16646E+01  0.00000E+00 -0.16646E+01  0.00000E+00 -0.16319E+01 -0.19260E+01  0.00000E+00 -0.32627E+01  0.00000E+00  0.00000E+00  0.44304E+00  0.00000E+00  0.50335E-06   2083  0.00000E+00      0.000
    1711.0000 -0.27000E-01  0.00000E+00 -0.27000E-01  0.00000E+00 -0.15228E-02 -0.16781E+01  0.00000E+00 -0.16781E+01  0.00000E+00 -0.16327E+01 -0.15750E+01  0.00000E+00 -0.32324E+01  0.00000E+00  0.00000E+00  0.45578E+00  0.00000E+00  0.50335E-06   2084  0.00000E+00      0.000
    1711.5000 -0.20000E-01  0.00000E+00 -0.20000E-01  0.00000E+00 -0.15743E-02 -0.16881E+01  0.00000E+00 -0.16881E+01  0.00000E+00 -0.16335E+01 -0.15492E+01  0.00000E+00 -0.31901E+01  0.00000E+00  0.00000E+00  0.46500E+00  0.00000E+00  0.50335E-06   2085  0.00000E+00      0.000
    1712.0000 -0.20000E-01  0.00000E+00 -0.20000E-01  0.00000E+00 -0.16618E-02 -0.16981E+01  0.00000E+00 -0.16981E+01  0.00000E+00 -0.16343E+01 -0.14756E+01  0.00000E+00 -0.31209E+01  0.00000E+00  0.00000E+00  0.47416E+00  0.00000E+00  0.50335E-06   2086  0.00000E+00      0.000
    1712.5000 -0.50000E-02  0.00000E+00 -0.50000E-02  0.00000E+00 -0.18388E-02 -0.17006E+01  0.00000E+00 -0.17006E+01  0.00000E+00 -0.16352E+01 -0.18235E+01  0.00000E+00 -0.30238E+01  0.00000E+00  0.00000E+00  0.47574E+00  0.00000E+00  0.50335E-06   2087  0.00000E+00      0.000
    1713.0000 -0.50000E-02  0.00000E+00 -0.50000E-02  0.00000E+00 -0.21589E-02 -0.17031E+01  0.00000E+00 -0.17031E+01  0.00000E+00 -0.16363E+01 -0.19457E+01  0.00000E+00 -0.29112E+01  0.00000E+00  0.00000E+00  0.47717E+00  0.00000E+00  0.50335E-06   2088  0.00000E+00      0.000
    1713.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.24911E-02 -0.17036E+01  0.00000E+00 -0.17036E+01  0.00000E+00 -0.16376E+01 -0.21818E+01  0.00000E+00 -0.27909E+01  0.00000E+00  0.00000E+00  0.47642E+00  0.00000E+00  0.50335E-06   2089  0.00000E+00      0.000
    1714.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.28045E-02 -0.17041E+01  0.00000E+00 -0.17041E+01  0.00000E+00 -0.16390E+01 -0.23088E+01  0.00000E+00 -0.26822E+01  0.00000E+00  0.00000E+00  0.47552E+00  0.00000E+00  0.50335E-06   2090  0.00000E+00      0.000
    1715.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.31676E-02 -0.17051E+01  0.00000E+00 -0.17051E+01  0.00000E+00 -0.16421E+01 -0.24700E+01  0.00000E+00 -0.25411E+01  0.00000E+00  0.00000E+00  0.47335E+00  0.00000E+00  0.50335E-06   2091  0.00000E+00      0.000
    1715.5000 -0.17000E-01  0.00000E+00 -0.17000E-01  0.00000E+00 -0.33228E-02 -0.17136E+01  0.00000E+00 -0.17136E+01  0.00000E+00 -0.16438E+01 -0.18687E+01  0.00000E+00 -0.24871E+01  0.00000E+00  0.00000E+00  0.48019E+00  0.00000E+00  0.50335E-06   2092  0.00000E+00      0.000
    1716.0000 -0.17000E-01  0.00000E+00 -0.17000E-01  0.00000E+00 -0.34644E-02 -0.17221E+01  0.00000E+00 -0.17221E+01  0.00000E+00 -0.16455E+01 -0.16763E+01  0.00000E+00 -0.24360E+01  0.00000E+00  0.00000E+00  0.48696E+00  0.00000E+00  0.50335E-06   2093  0.00000E+00      0.000
    1716.5000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00 -0.37054E-02 -0.17251E+01  0.00000E+00 -0.17251E+01  0.00000E+00 -0.16474E+01 -0.18904E+01  0.00000E+00 -0.23866E+01  0.00000E+00  0.00000E+00  0.48810E+00  0.00000E+00  0.50335E-06   2094  0.00000E+00      0.000
    1717.0000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00 -0.39876E-02 -0.17281E+01  0.00000E+00 -0.17281E+01  0.00000E+00 -0.16494E+01 -0.19565E+01  0.00000E+00 -0.23367E+01  0.00000E+00  0.00000E+00  0.48911E+00  0.00000E+00  0.50335E-06   2095  0.00000E+00      0.000
    1717.5000 -0.14000E-01  0.00000E+00 -0.14000E-01  0.00000E+00 -0.42722E-02 -0.17351E+01  0.00000E+00 -0.17351E+01  0.00000E+00 -0.16515E+01 -0.17229E+01  0.00000E+00 -0.22856E+01  0.00000E+00  0.00000E+00  0.49397E+00  0.00000E+00  0.50335E-06   2096  0.00000E+00      0.000
    1718.0000 -0.14000E-01  0.00000E+00 -0.14000E-01  0.00000E+00 -0.45778E-02 -0.17421E+01  0.00000E+00 -0.17421E+01  0.00000E+00 -0.16538E+01 -0.16371E+01  0.00000E+00 -0.22313E+01  0.00000E+00  0.00000E+00  0.49869E+00  0.00000E+00  0.50335E-06   2097  0.00000E+00      0.000
    1718.5000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00 -0.48853E-02 -0.17451E+01  0.00000E+00 -0.17451E+01  0.00000E+00 -0.16562E+01 -0.18160E+01  0.00000E+00 -0.21761E+01  0.00000E+00  0.00000E+00  0.49924E+00  0.00000E+00  0.50335E-06   2098  0.00000E+00      0.000
    1719.0000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00 -0.51699E-02 -0.17481E+01  0.00000E+00 -0.17481E+01  0.00000E+00 -0.16588E+01 -0.18757E+01  0.00000E+00 -0.21254E+01  0.00000E+00  0.00000E+00  0.49966E+00  0.00000E+00  0.50335E-06   2099  0.00000E+00      0.000
    1720.0000  0.00000E+00  0.00000E+00  0.19791E-08  0.00000E+00 -0.54367E-02 -0.17481E+01  0.00000E+00 -0.17481E+01  0.00000E+00 -0.16643E+01 -0.22510E+01  0.00000E+00 -0.20740E+01  0.00000E+00  0.00000E+00  0.49422E+00  0.00000E+00  0.50533E-06   2100  0.00000E+00      0.000
    1721.0000 -0.90000E-02  0.00000E+00 -0.90000E-02  0.00000E+00 -0.55941E-02 -0.17571E+01  0.00000E+00 -0.17571E+01  0.00000E+00 -0.16699E+01 -0.19202E+01  0.00000E+00 -0.20492E+01  0.00000E+00  0.00000E+00  0.49763E+00  0.00000E+00  0.50533E-06   2101  0.00000E+00      0.000
    1722.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.55926E-02 -0.17581E+01  0.00000E+00 -0.17581E+01  0.00000E+00 -0.16754E+01 -0.22535E+01  0.00000E+00 -0.20463E+01  0.00000E+00  0.00000E+00  0.49303E+00  0.00000E+00  0.50533E-06   2102  0.00000E+00      0.000
    1723.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.54970E-02 -0.17591E+01  0.00000E+00 -0.17591E+01  0.00000E+00 -0.16809E+01 -0.23923E+01  0.00000E+00 -0.20687E+01  0.00000E+00  0.00000E+00  0.48854E+00  0.00000E+00  0.50533E-06   2103  0.00000E+00      0.000
    1724.0000  0.00000E+00  0.00000E+00 -0.23574E-08  0.00000E+00 -0.52736E-02 -0.17591E+01  0.00000E+00 -0.17591E+01  0.00000E+00 -0.16862E+01 -0.25791E+01  0.00000E+00 -0.21058E+01  0.00000E+00  0.00000E+00  0.48326E+00  0.00000E+00  0.50533E-06   2104  0.00000E+00      0.000
    1725.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.49927E-02 -0.17601E+01  0.00000E+00 -0.17601E+01  0.00000E+00 -0.16912E+01 -0.26023E+01  0.00000E+00 -0.21538E+01  0.00000E+00  0.00000E+00  0.47927E+00  0.00000E+00  0.50533E-06   2105  0.00000E+00      0.000
    1726.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.46995E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.16959E+01 -0.26677E+01  0.00000E+00 -0.22055E+01  0.00000E+00  0.00000E+00  0.47557E+00  0.00000E+00  0.50533E-06   2106  0.00000E+00      0.000
    1727.0000  0.00000E+00  0.00000E+00  0.32305E-08  0.00000E+00 -0.43966E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17003E+01 -0.28113E+01  0.00000E+00 -0.22596E+01  0.00000E+00  0.00000E+00  0.47117E+00  0.00000E+00  0.50856E-06   2107  0.00000E+00      0.000
    1728.0000  0.00000E+00  0.00000E+00  0.88767E-09  0.00000E+00 -0.40887E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17044E+01 -0.28988E+01  0.00000E+00 -0.23139E+01  0.00000E+00  0.00000E+00  0.46709E+00  0.00000E+00  0.50945E-06   2108  0.00000E+00      0.000
    1729.0000  0.00000E+00  0.00000E+00 -0.10186E-08  0.00000E+00 -0.37894E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17082E+01 -0.29806E+01  0.00000E+00 -0.23671E+01  0.00000E+00  0.00000E+00  0.46330E+00  0.00000E+00  0.50945E-06   2109  0.00000E+00      0.000
    1730.0000  0.00000E+00  0.00000E+00  0.88767E-09  0.00000E+00 -0.35062E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17117E+01 -0.30493E+01  0.00000E+00 -0.24175E+01  0.00000E+00  0.00000E+00  0.45979E+00  0.00000E+00  0.51034E-06   2110  0.00000E+00      0.000
    1731.0000  0.00000E+00  0.00000E+00 -0.93860E-09  0.00000E+00 -0.33499E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17150E+01 -0.31157E+01  0.00000E+00 -0.24732E+01  0.00000E+00  0.00000E+00  0.45644E+00  0.00000E+00  0.51034E-06   2111  0.00000E+00      0.000
    1732.0000  0.00000E+00  0.00000E+00 -0.13606E-08  0.00000E+00 -0.31988E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17182E+01 -0.31767E+01  0.00000E+00 -0.25263E+01  0.00000E+00  0.00000E+00  0.45324E+00  0.00000E+00  0.51034E-06   2112  0.00000E+00      0.000
    1733.0000  0.00000E+00  0.00000E+00  0.50932E-10  0.00000E+00 -0.30528E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17213E+01 -0.32348E+01  0.00000E+00 -0.25789E+01  0.00000E+00  0.00000E+00  0.45019E+00  0.00000E+00  0.51039E-06   2113  0.00000E+00      0.000
    1734.0000  0.00000E+00  0.00000E+00 -0.36380E-09  0.00000E+00 -0.29107E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17242E+01 -0.32905E+01  0.00000E+00 -0.26296E+01  0.00000E+00  0.00000E+00  0.44728E+00  0.00000E+00  0.51039E-06   2114  0.00000E+00      0.000
    1735.0000  0.00000E+00  0.00000E+00 -0.58208E-09  0.00000E+00 -0.27733E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17270E+01 -0.33433E+01  0.00000E+00 -0.26789E+01  0.00000E+00  0.00000E+00  0.44450E+00  0.00000E+00  0.51039E-06   2115  0.00000E+00      0.000
    1736.0000  0.00000E+00  0.00000E+00 -0.18044E-08  0.00000E+00 -0.26405E-02 -0.17611E+01  0.00000E+00 -0.17611E+01  0.00000E+00 -0.17296E+01 -0.33938E+01  0.00000E+00 -0.27265E+01  0.00000E+00  0.00000E+00  0.44186E+00  0.00000E+00  0.51039E-06   2116  0.00000E+00      0.000
    1737.0000 -0.13000E-01  0.00000E+00 -0.13000E-01  0.00000E+00 -0.25412E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17322E+01 -0.22802E+01  0.00000E+00 -0.27624E+01  0.00000E+00  0.00000E+00  0.45232E+00  0.00000E+00  0.51039E-06   2117  0.00000E+00      0.000
    1738.0000  0.00000E+00  0.00000E+00 -0.12806E-08  0.00000E+00 -0.24849E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17346E+01 -0.28287E+01  0.00000E+00 -0.27834E+01  0.00000E+00  0.00000E+00  0.44984E+00  0.00000E+00  0.51039E-06   2118  0.00000E+00      0.000
    1739.0000  0.00000E+00  0.00000E+00 -0.10186E-08  0.00000E+00 -0.24502E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17371E+01 -0.30251E+01  0.00000E+00 -0.27960E+01  0.00000E+00  0.00000E+00  0.44739E+00  0.00000E+00  0.51039E-06   2119  0.00000E+00      0.000
    1740.0000  0.00000E+00  0.00000E+00  0.10186E-09  0.00000E+00 -0.24230E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17395E+01 -0.31443E+01  0.00000E+00 -0.28069E+01  0.00000E+00  0.00000E+00  0.44496E+00  0.00000E+00  0.51049E-06   2120  0.00000E+00      0.000
    1741.0000  0.00000E+00  0.00000E+00  0.13388E-08  0.00000E+00 -0.23822E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17419E+01 -0.32444E+01  0.00000E+00 -0.28214E+01  0.00000E+00  0.00000E+00  0.44258E+00  0.00000E+00  0.51183E-06   2121  0.00000E+00      0.000
    1742.0000  0.00000E+00  0.00000E+00  0.14188E-08  0.00000E+00 -0.23300E-02 -0.17741E+01  0.00000E+00 -0.17741E+01  0.00000E+00 -0.17442E+01 -0.33232E+01  0.00000E+00 -0.28397E+01  0.00000E+00  0.00000E+00  0.44025E+00  0.00000E+00  0.51325E-06   2122  0.00000E+00      0.000
    1743.0000 -0.20000E-01  0.00000E+00 -0.20000E-01  0.00000E+00 -0.23199E-02 -0.17941E+01  0.00000E+00 -0.17941E+01  0.00000E+00 -0.17465E+01 -0.19194E+01  0.00000E+00 -0.28429E+01  0.00000E+00  0.00000E+00  0.45793E+00  0.00000E+00  0.51325E-06   2123  0.00000E+00      0.000
    1743.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.23342E-02 -0.17946E+01  0.00000E+00 -0.17946E+01  0.00000E+00 -0.17477E+01 -0.23781E+01  0.00000E+00 -0.28385E+01  0.00000E+00  0.00000E+00  0.45727E+00  0.00000E+00  0.51325E-06   2124  0.00000E+00      0.000
    1744.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.23666E-02 -0.17951E+01  0.00000E+00 -0.17951E+01  0.00000E+00 -0.17489E+01 -0.25556E+01  0.00000E+00 -0.28276E+01  0.00000E+00  0.00000E+00  0.45658E+00  0.00000E+00  0.51325E-06   2125  0.00000E+00      0.000
    1744.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.24122E-02 -0.17956E+01  0.00000E+00 -0.17956E+01  0.00000E+00 -0.17501E+01 -0.26593E+01  0.00000E+00 -0.28112E+01  0.00000E+00  0.00000E+00  0.45588E+00  0.00000E+00  0.51325E-06   2126  0.00000E+00      0.000
    1745.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.24632E-02 -0.17961E+01  0.00000E+00 -0.17961E+01  0.00000E+00 -0.17513E+01 -0.27373E+01  0.00000E+00 -0.27937E+01  0.00000E+00  0.00000E+00  0.45514E+00  0.00000E+00  0.51325E-06   2127  0.00000E+00      0.000
    1745.5000 -0.10000E-01  0.00000E+00 -0.10000E-01  0.00000E+00 -0.25134E-02 -0.18011E+01  0.00000E+00 -0.18011E+01  0.00000E+00 -0.17526E+01 -0.22964E+01  0.00000E+00 -0.27755E+01  0.00000E+00  0.00000E+00  0.45889E+00  0.00000E+00  0.51325E-06   2128  0.00000E+00      0.000
    1746.0000 -0.10000E-01  0.00000E+00 -0.10000E-01  0.00000E+00 -0.25667E-02 -0.18061E+01  0.00000E+00 -0.18061E+01  0.00000E+00 -0.17539E+01 -0.21494E+01  0.00000E+00 -0.27564E+01  0.00000E+00  0.00000E+00  0.46260E+00  0.00000E+00  0.51325E-06   2129  0.00000E+00      0.000
    1746.5000 -0.90000E-02  0.00000E+00 -0.90000E-02  0.00000E+00 -0.26276E-02 -0.18106E+01  0.00000E+00 -0.18106E+01  0.00000E+00 -0.17552E+01 -0.21002E+01  0.00000E+00 -0.27348E+01  0.00000E+00  0.00000E+00  0.46579E+00  0.00000E+00  0.51325E-06   2130  0.00000E+00      0.000
    1747.0000 -0.90000E-02  0.00000E+00 -0.90000E-02  0.00000E+00 -0.26988E-02 -0.18151E+01  0.00000E+00 -0.18151E+01  0.00000E+00 -0.17565E+01 -0.20547E+01  0.00000E+00 -0.27080E+01  0.00000E+00  0.00000E+00  0.46894E+00  0.00000E+00  0.51325E-06   2131  0.00000E+00      0.000
    1748.0000  0.00000E+00  0.00000E+00  0.27358E-08  0.00000E+00 -0.28591E-02 -0.18151E+01  0.00000E+00 -0.18151E+01  0.00000E+00 -0.17594E+01 -0.25081E+01  0.00000E+00 -0.26511E+01  0.00000E+00  0.00000E+00  0.46608E+00  0.00000E+00  0.51598E-06   2132  0.00000E+00      0.000
    1748.5000 -0.40000E-02  0.00000E+00 -0.40000E-02  0.00000E+00 -0.29372E-02 -0.18171E+01  0.00000E+00 -0.18171E+01  0.00000E+00 -0.17609E+01 -0.24141E+01  0.00000E+00 -0.26238E+01  0.00000E+00  0.00000E+00  0.46661E+00  0.00000E+00  0.51598E-06   2133  0.00000E+00      0.000
    1749.0000 -0.40000E-02  0.00000E+00 -0.40000E-02  0.00000E+00 -0.30068E-02 -0.18191E+01  0.00000E+00 -0.18191E+01  0.00000E+00 -0.17624E+01 -0.23970E+01  0.00000E+00 -0.25994E+01  0.00000E+00  0.00000E+00  0.46711E+00  0.00000E+00  0.51598E-06   2134  0.00000E+00      0.000
    1749.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.30626E-02 -0.18196E+01  0.00000E+00 -0.18196E+01  0.00000E+00 -0.17639E+01 -0.25523E+01  0.00000E+00 -0.25783E+01  0.00000E+00  0.00000E+00  0.46608E+00  0.00000E+00  0.51598E-06   2135  0.00000E+00      0.000
    1750.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.31104E-02 -0.18201E+01  0.00000E+00 -0.18201E+01  0.00000E+00 -0.17655E+01 -0.26335E+01  0.00000E+00 -0.25622E+01  0.00000E+00  0.00000E+00  0.46502E+00  0.00000E+00  0.51598E-06   2136  0.00000E+00      0.000
    1751.0000  0.00000E+00  0.00000E+00 -0.19791E-08  0.00000E+00 -0.31521E-02 -0.18201E+01  0.00000E+00 -0.18201E+01  0.00000E+00 -0.17686E+01 -0.28293E+01  0.00000E+00 -0.25498E+01  0.00000E+00  0.00000E+00  0.46187E+00  0.00000E+00  0.51598E-06   2137  0.00000E+00      0.000
    1751.5000 -0.25000E-01  0.00000E+00 -0.25000E-01  0.00000E+00 -0.31610E-02 -0.18326E+01  0.00000E+00 -0.18326E+01  0.00000E+00 -0.17702E+01 -0.17850E+01  0.00000E+00 -0.25423E+01  0.00000E+00  0.00000E+00  0.47279E+00  0.00000E+00  0.51598E-06   2138  0.00000E+00      0.000
    1752.0000 -0.25000E-01  0.00000E+00 -0.25000E-01  0.00000E+00 -0.32085E-02 -0.18451E+01  0.00000E+00 -0.18451E+01  0.00000E+00 -0.17718E+01 -0.14927E+01  0.00000E+00 -0.25261E+01  0.00000E+00  0.00000E+00  0.48369E+00  0.00000E+00  0.51598E-06   2139  0.00000E+00      0.000
    1752.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.32999E-02 -0.18456E+01  0.00000E+00 -0.18456E+01  0.00000E+00 -0.17734E+01 -0.20095E+01  0.00000E+00 -0.24937E+01  0.00000E+00  0.00000E+00  0.48254E+00  0.00000E+00  0.51598E-06   2140  0.00000E+00      0.000
    1753.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.34240E-02 -0.18461E+01  0.00000E+00 -0.18461E+01  0.00000E+00 -0.17752E+01 -0.22136E+01  0.00000E+00 -0.24502E+01  0.00000E+00  0.00000E+00  0.48133E+00  0.00000E+00  0.51598E-06   2141  0.00000E+00      0.000
    1754.0000  0.00000E+00  0.00000E+00 -0.35507E-08  0.00000E+00 -0.37092E-02 -0.18461E+01  0.00000E+00 -0.18461E+01  0.00000E+00 -0.17789E+01 -0.24759E+01  0.00000E+00 -0.23823E+01  0.00000E+00  0.00000E+00  0.47762E+00  0.00000E+00  0.51598E-06   2142  0.00000E+00      0.000
    1754.5000 -0.34000E-01  0.00000E+00 -0.34000E-01  0.00000E+00 -0.39176E-02 -0.18631E+01  0.00000E+00 -0.18631E+01  0.00000E+00 -0.17808E+01 -0.14094E+01  0.00000E+00 -0.23477E+01  0.00000E+00  0.00000E+00  0.49266E+00  0.00000E+00  0.51598E-06   2143  0.00000E+00      0.000
    1755.0000 -0.34000E-01  0.00000E+00 -0.34000E-01  0.00000E+00 -0.42817E-02 -0.18801E+01  0.00000E+00 -0.18801E+01  0.00000E+00 -0.17830E+01 -0.11196E+01  0.00000E+00 -0.22849E+01  0.00000E+00  0.00000E+00  0.50752E+00  0.00000E+00  0.51598E-06   2144  0.00000E+00      0.000
    1755.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.47804E-02 -0.18806E+01  0.00000E+00 -0.18806E+01  0.00000E+00 -0.17854E+01 -0.17150E+01  0.00000E+00 -0.21963E+01  0.00000E+00  0.00000E+00  0.50563E+00  0.00000E+00  0.51598E-06   2145  0.00000E+00      0.000
    1756.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.52553E-02 -0.18811E+01  0.00000E+00 -0.18811E+01  0.00000E+00 -0.17880E+01 -0.19394E+01  0.00000E+00 -0.21105E+01  0.00000E+00  0.00000E+00  0.50350E+00  0.00000E+00  0.51598E-06   2146  0.00000E+00      0.000
    1756.5000  0.00000E+00  0.00000E+00 -0.32014E-08  0.00000E+00 -0.56036E-02 -0.18811E+01  0.00000E+00 -0.18811E+01  0.00000E+00 -0.17908E+01 -0.21198E+01  0.00000E+00 -0.20476E+01  0.00000E+00  0.00000E+00  0.50070E+00  0.00000E+00  0.51598E-06   2147  0.00000E+00      0.000
    1757.0000  0.00000E+00  0.00000E+00  0.50641E-08  0.00000E+00 -0.58273E-02 -0.18811E+01  0.00000E+00 -0.18811E+01  0.00000E+00 -0.17937E+01 -0.22440E+01  0.00000E+00 -0.20129E+01  0.00000E+00  0.00000E+00  0.49778E+00  0.00000E+00  0.51852E-06   2148  0.00000E+00      0.000
    1758.0000  0.00000E+00  0.00000E+00  0.20082E-08  0.00000E+00 -0.58110E-02 -0.18811E+01  0.00000E+00 -0.18811E+01  0.00000E+00 -0.17995E+01 -0.24206E+01  0.00000E+00 -0.20087E+01  0.00000E+00  0.00000E+00  0.49197E+00  0.00000E+00  0.52052E-06   2149  0.00000E+00      0.000
    1759.0000  0.00000E+00  0.00000E+00 -0.45984E-08  0.00000E+00 -0.55948E-02 -0.18811E+01  0.00000E+00 -0.18811E+01  0.00000E+00 -0.18051E+01 -0.25511E+01  0.00000E+00 -0.20498E+01  0.00000E+00  0.00000E+00  0.48638E+00  0.00000E+00  0.52052E-06   2150  0.00000E+00      0.000
    1759.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.54628E-02 -0.18816E+01  0.00000E+00 -0.18816E+01  0.00000E+00 -0.18078E+01 -0.25537E+01  0.00000E+00 -0.20698E+01  0.00000E+00  0.00000E+00  0.48415E+00  0.00000E+00  0.52052E-06   2151  0.00000E+00      0.000
    1760.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.53072E-02 -0.18821E+01  0.00000E+00 -0.18821E+01  0.00000E+00 -0.18105E+01 -0.25828E+01  0.00000E+00 -0.20986E+01  0.00000E+00  0.00000E+00  0.48199E+00  0.00000E+00  0.52052E-06   2152  0.00000E+00      0.000
    1761.0000  0.00000E+00  0.00000E+00 -0.34925E-08  0.00000E+00 -0.49599E-02 -0.18821E+01  0.00000E+00 -0.18821E+01  0.00000E+00 -0.18154E+01 -0.27277E+01  0.00000E+00 -0.21591E+01  0.00000E+00  0.00000E+00  0.47703E+00  0.00000E+00  0.52052E-06   2153  0.00000E+00      0.000
    1761.5000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.47869E-02 -0.18831E+01  0.00000E+00 -0.18831E+01  0.00000E+00 -0.18178E+01 -0.26410E+01  0.00000E+00 -0.21898E+01  0.00000E+00  0.00000E+00  0.47564E+00  0.00000E+00  0.52052E-06   2154  0.00000E+00      0.000
    1762.0000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.46166E-02 -0.18841E+01  0.00000E+00 -0.18841E+01  0.00000E+00 -0.18201E+01 -0.26385E+01  0.00000E+00 -0.22200E+01  0.00000E+00  0.00000E+00  0.47433E+00  0.00000E+00  0.52052E-06   2155  0.00000E+00      0.000
    1763.0000  0.00000E+00  0.00000E+00 -0.69849E-09  0.00000E+00 -0.42948E-02 -0.18841E+01  0.00000E+00 -0.18841E+01  0.00000E+00 -0.18244E+01 -0.28118E+01  0.00000E+00 -0.22773E+01  0.00000E+00  0.00000E+00  0.47004E+00  0.00000E+00  0.52052E-06   2156  0.00000E+00      0.000
    1764.0000  0.00000E+00  0.00000E+00 -0.11496E-08  0.00000E+00 -0.39897E-02 -0.18841E+01  0.00000E+00 -0.18841E+01  0.00000E+00 -0.18284E+01 -0.29113E+01  0.00000E+00 -0.23316E+01  0.00000E+00  0.00000E+00  0.46605E+00  0.00000E+00  0.52052E-06   2157  0.00000E+00      0.000
